LEAID,NAME,Close_Five_Years_Actual,Close_Five_Years_Prediction
5401350,SUMMERS COUNTY SCHOOLS,False,False
3610500,ELLENVILLE CENTRAL SCHOOL DISTRICT,False,False
2310830,RSU 85/MSAD 19,False,False
1100046,YOUNG AMERICA WORKS PCS,True,True
2680800,MIDLAND COUNTY EDUCATIONAL SERVICE AGENCY,False,False
3102880,ALLEN CONSOLIDATED SCHOOLS,False,False
2306180,GREENBUSH SCHOOL DEPARTMENT,False,False
5502730,COLBY SCHOOL DISTRICT,False,False
0620430,LAGUNA JOINT ELEMENTARY,False,True
4200821,TACONY ACADEMY CHARTER SCHOOL,False,True
4814600,COLMESNEIL ISD,False,False
3702370,JOHNSTON COUNTY SCHOOLS,False,False
3900580,YOUNGSTOWN ACADEMY OF EXCELLENCE,False,True
3610920,FALCONER CENTRAL SCHOOL DISTRICT,False,False
3910023,VAN WERT CITY,False,False
3400068,TRENTON COMMUNITY CHARTER,True,True
1806030,LOGANSPORT COMMUNITY SCH CORP,False,False
3616380,LA FARGEVILLE CENTRAL SCHOOL DISTRICT,False,False
2507050,LUDLOW,False,False
0600013,ROCKLIN UNIFIED,False,False
0619110,JULIAN UNION HIGH,False,True
0403580,GREENLEE COUNTY ACCOMMODATION DISTRICT,False,True
2011580,NEMAHA VALLEY SCHOOLS,True,False
0806060,"PEYTON, SCHOOL DISTRICT NO. 23, IN THE COUNTY OF EL PASO AND",False,False
2700054,ZUMBRO EDUCATION DISTRICT,False,False
2926850,ROCKWOOD R-VI,False,False
0900270,BETHEL SCHOOL DISTRICT,False,False
2510290,ROYALSTON (NON-OP),True,True
3401020,ATLANTIC HIGHLANDS,False,False
4215480,MILTON AREA SD,False,False
3700133,CAROLINA INTERNATIONAL,False,False
4021000,MUSTANG,False,False
2909780,CLEVER R-V,False,False
4839450,SAVOY ISD,False,False
3621780,ONEONTA CITY SCHOOL DISTRICT,False,False
5900111,,False,False
3904553,MOUNT GILEAD EXEMPTED VILLAGE,False,False
5305520,NASELLEGRAYS RIVER VALLEY SCHOOL DIS,False,False
2600014,EWEN-TROUT CREEK CONSOLIDATED SCHOOL DISTRICT,False,False
1800001,LAPORTE COUNTY SUPERINTENDENT,False,True
2314762,RSU 70/MSAD 70,False,False
4837230,RISING STAR ISD,False,False
2600279,MI DEPT OF ENERGY LABOR & ECONOMIC GROWTH/MRS,False,True
2504290,DOVER-SHERBORN,False,False
0901500,ESSEX SCHOOL DISTRICT,False,False
0600034,WINDSOR UNIFIED,False,False
3800056,FORDVILLE-LANKIN 5,False,True
4005430,BRIGGS,False,False
2718570,MADELIA PUBLIC SCHOOL DISTRICT,False,False
4200141,FOLK ARTS-CULTURAL TREASURES CS,False,False
1921120,NORTHEAST HAMILTON COMM SCHOOL DISTRICT,False,True
0601343,NORTH COUNTY REGIONAL OCCUPATIONAL CENTER/PROGRAM (ROC/P),False,False
1601050,FILER DISTRICT,False,False
2930780,VAN-FAR R-I,False,False
4808520,AQUILLA ISD,False,False
4000074,KIAMICHI TECH. CENTER- IDABEL,False,True
3401050,AUDUBON,False,False
4400005,URBAN COLLABORATIVE,False,True
4220640,SAINT MARYS AREA SD,False,False
2602040,ALBA PUBLIC SCHOOLS,False,False
3904892,BENTON CARROLL SALEM LOCAL,False,False
3900252,QUAKER DIGITAL ACADEMY,False,False
3399950,GREENLAND SAU OFFICE,False,False
4209090,ELIZABETH FORWARD SD,False,False
4224990,WASHINGTON SD,False,False
0804800,JEFFERSON COUNTY SCHOOL DISTRICT NO. R-1,False,False
2931050,WARREN CO. R-III,False,False
1201110,LEON,False,False
4205430,CENTRAL GREENE SD,False,False
4012330,GAGE,False,True
2511370,SUNDERLAND,False,False
3000086,YELLOWSTONE,False,False
0629580,PALMDALE ELEMENTARY,False,False
2930270,THAYER R-II,False,False
4220040,READING SD,False,False
4826490,LAKE WORTH ISD,False,False
1700236,EAGLE RIDGE VOCATIONAL DEL SYS,False,True
0633690,ROUND VALLEY JOINT ELEMENTARY,False,True
4816260,DAMON ISD,False,False
3606630,CARTHAGE CENTRAL SCHOOL DISTRICT,False,False
3904609,EDGEWOOD CITY,False,False
0508700,LAMAR SCHOOL DISTRICT,False,False
3680540,NASSAU BOCES,False,False
4814310,CLEBURNE ISD,False,False
4203120,BEAVER AREA SD,False,False
3900072,T.C.P. WORLD ACADEMY,False,True
2505220,GEORGETOWN,False,False
0619650,KING CITY JOINT UNION HIGH,False,False
4200123,MARITIME ACADEMY CHARTER SCHOOL,False,False
3624900,ROME CITY SCHOOL DISTRICT,False,False
0400433,EL PUEBLO INTEGRAL - TEACHING & LEARNING COLLABORATIVE,False,True
5900093,,False,False
3399954,ROCHESTER SAU OFFICE,False,False
2101590,EAST BERNSTADT INDEPENDENT,False,False
5301440,COLFAX SCHOOL DISTRICT,False,False
1700169,CALHOUN/GREENE/JERSEY/MACOUPN ROE,False,True
4800209,YES PREPARATORY PUBLIC SCHOOLS,False,False
3500420,CHAMA VALLEY INDEP. SCHOOLS,False,False
3805340,DRAYTON 19,False,False
0607410,CAPAY JOINT UNION ELEMENTARY,False,False
0610230,CUDDEBACK UNION ELEMENTARY,False,True
5514190,SPENCER SCHOOL DISTRICT,False,False
3615270,INDIAN LAKE CENTRAL SCHOOL DISTRICT,False,False
1705430,BEECHER CUSD 200U,False,False
1600420,BOUNDARY COUNTY DISTRICT,False,False
3007930,CUSTER COUNTY H S,False,False
1303300,LIBERTY COUNTY,False,False
2628830,PORT HURON AREA SCHOOL DISTRICT,False,False
4111450,SILVER FALLS SD 4J,False,False
0408520,TOLLESON UNION HIGH SCHOOL DISTRICT,False,False
2506960,LITTLETON,False,False
3809810,HORSE CREEK 32,False,True
0612120,EL MONTE UNION HIGH,False,False
3501380,JEMEZ MOUNTAIN PUBLIC SCHOOLS,False,False
4833630,OLNEY ISD,False,False
4812780,CANUTILLO ISD,False,False
4503030,NEWBERRY 01,False,False
5006930,ROCKINGHAM SCHOOL DISTRICT,False,False
3809130,HAZELTON-MOFFIT-BRADDOCK 6,False,False
2628890,HOUGHTON-PORTAGE TOWNSHIP SCHOOLS,False,False
0600080,NAPA COUNTY ROP,False,True
3625800,SAUGERTIES CENTRAL SCHOOL DISTRICT,False,False
0691134,GOLDEN PLAINS UNIFIED,False,False
2680680,LENAWEE ISD,False,False
2923780,PEMISCOT CO. SPEC. SCH. DIST.,False,False
5511880,PLUM CITY SCHOOL DISTRICT,False,False
1601740,KOOTENAI DISTRICT,False,False
1800091,INDIANA AEROSPACE,True,True
2802520,LEAKE CO SCHOOL DIST,False,False
4835490,POST ISD,False,False
2910350,CROCKER R-II,False,False
5502430,CEDAR GROVE-BELGIUM AREA SCHOOL DISTRICT,False,False
5301140,CENTRALIA SCHOOL DISTRICT,False,False
3700134,KINSTON CHARTER ACAD,True,True
0406810,QUEEN CREEK UNIFIED DISTRICT,False,False
1716140,GALVA CUSD 224,False,False
3904663,ARCANUM-BUTLER LOCAL,False,False
0611760,EARLIMART ELEMENTARY,False,False
0400144,FLORENCE CRITTENTON SERVICES OF ARIZONA  INC.,False,True
0604260,BEARDSLEY ELEMENTARY,False,False
3399967,TAMWORTH SAU OFFICE,False,False
0507770,HIGHLAND SCHOOL DISTRICT,False,False
0602610,ANAHEIM CITY,False,False
2600151,CHATFIELD SCHOOL,False,False
3170710,FREMONT PUBLIC SCHOOLS,False,False
5100011,ROWANTY VOCATIONAL TECH CTR,False,True
4026310,ROLAND,False,False
3600994,EXPLORE EMPOWER CHARTER SCHOOL,False,True
4815750,CROSBY ISD,False,False
3616740,LANSINGBURGH CENTRAL SCHOOL DISTRICT,False,False
1000047,DELAWARE COLLEGE PREPARATORY ACADEMY,False,True
3008730,DEERFIELD ELEM,False,False
3630360,WEBSTER CENTRAL SCHOOL DISTRICT,False,False
4827780,LIVINGSTON ISD,False,False
2700290,CLARKFIELD CHARTER SCHOOL,False,True
3608130,COMMACK UNION FREE SCHOOL DISTRICT,False,False
0509150,MAGAZINE SCHOOL DISTRICT,False,False
0631290,POLLOCK PINES ELEMENTARY,False,False
0600108,LONG BEACH UNIFIED ROP,False,True
1740410,VIRGINIA CUSD 64,False,False
2101350,COVINGTON INDEPENDENT,False,False
3100085,ST PAUL PUBLIC SCHOOLS,False,False
2636120,WHITE PIGEON COMMUNITY SCHOOLS,False,False
4205880,CHESTNUT RIDGE SD,False,False
3416350,UNION BEACH BOROUGH,False,False
2801350,DREW SCHOOL DIST,True,True
0600146,TEHAMA COUNTY ROP,False,True
1912660,GLADBROOK-REINBECK COMM SCHOOL DISTRICT,False,False
3405580,FREEHOLD BOROUGH,False,False
1701389,S WILL CO COOP FOR SPEC ED,False,False
4026580,RYAL,False,True
4219800,PUNXSUTAWNEY AREA SD,False,False
2900574,LIFT FOR LIFE ACADEMY,False,True
2601950,ADRIAN CITY SCHOOL DISTRICT,False,False
2731780,ROBBINSDALE PUBLIC SCHOOL DISTRICT,False,False
1736900,SPARTA CUSD 140,False,False
2911850,FAIRVIEW R-XI,False,False
4204890,CANON-MCMILLAN SD,False,False
0400034,VALLEY ACADEMY  INC.,False,False
4812090,BUNA ISD,False,False
1700199,MARSHALL/PUTNAM/WOODFORD/ROE,False,True
4800037,BURNHAM WOOD CHARTER SCHOOL DISTRICT,False,True
0636390,SEQUOIA UNION HIGH,False,False
0691033,SAN MATEO COUNTY OFFICE OF EDUCATION,False,False
4220760,SALISBURY-ELK LICK SD,False,False
5515900,WAUSAU SCHOOL DISTRICT,False,False
1000180,CAESAR RODNEY SCHOOL DISTRICT,False,False
3404890,EVESHAM TOWNSHIP,False,False
3810860,LARIMORE 44,False,False
3007410,CORVALLIS K-12 SCHOOLS,False,False
2313230,WALES SCHOOL DEPARTMENT,True,True
4800046,LA ESCUELA DE LAS AMERICAS,True,True
1801890,CLARK-PLEASANT COM SCHOOL CORP,False,False
3399946,MERRIMACK VALLEY SAU OFFICE,False,False
2101380,CRITTENDEN COUNTY,False,False
1301410,COLUMBIA COUNTY,False,False
0608070,CENTRALIA ELEMENTARY,False,False
4830300,MERIDIAN ISD,False,False
3403900,DEPTFORD TOWNSHIP,False,False
4837140,RIO GRANDE CITY CISD,False,False
3303274,BARNSTEAD SAU OFFICE,False,False
4106600,HUNTINGTON SD 16J,False,False
1100004,CARLOS ROSARIO INTERNATIONAL PCS,False,True
2625230,NEW HAVEN COMMUNITY SCHOOLS,False,False
1709300,CENTRALIA HSD 200,False,False
3009510,EAST GLACIER PARK ELEM,False,False
5008230,FLOOD BROOK USD 20,True,False
2615150,FREMONT PUBLIC SCHOOL DISTRICT,False,False
2000027,WINFIELD CORRECTIONAL CENTER,False,True
3624990,ROOSEVELT UNION FREE SCHOOL DISTRICT,False,False
4015370,IDABEL,False,False
3501560,WEST LAS VEGAS PUBLIC SCHOOLS,False,False
1800019,FLANNER HOUSE ELEMENTARY SCHOOL,False,True
4700330,BRADLEY COUNTY,False,False
5009360,WINOOSKI SCHOOL DISTRICT,False,False
4811730,BRUCEVILLE-EDDY ISD,False,False
0406850,RAY UNIFIED DISTRICT,False,False
3904419,LAKEWOOD CITY,False,False
4704440,WAYNE COUNTY,False,False
4018990,MARIETTA,False,False
4701290,FRANKLIN COUNTY,False,False
2717520,LAKE CITY PUBLIC SCHOOL DISTRICT,False,False
1000019,MOT CHARTER SCHOOL,False,False
5500450,ARGYLE SCHOOL DISTRICT,False,False
2700237,"PARTNERSHIP ACADEMY, INC.",False,True
3400059,GALLOWAY COMMUNITY CHARTER,False,True
1926730,SOUTH TAMA COUNTY COMM SCHOOL DISTRICT,False,False
0691010,IMPERIAL COUNTY OFFICE OF EDUCATION,False,False
2803210,NORTH PANOLA SCHOOLS,False,False
2600327,HOSPITALITY ACADEMY OF ST. CLAIR COUNTY,True,True
2510930,SOUTH SHORE REGIONAL VOCATIONAL TECHNICAL,False,True
3612240,GLENS FALLS CITY SCHOOL DISTRICT,False,False
2621570,LINCOLN CONSOLIDATED SCHOOL DISTRICT,False,False
3904476,SHEFFIELD-SHEFFIELD LAKE CITY,False,False
0615240,GLENDALE UNIFIED,False,False
2314765,RSU 72/MSAD 72,False,False
1734290,ROCHELLE TWP HSD 212,False,False
3622920,PHOENIX CENTRAL SCHOOL DISTRICT,False,False
0608700,CINNABAR ELEMENTARY,False,False
2700033,OAK LAND VOCATIONAL CENTER,False,False
2004860,CLAFLIN,True,True
3010920,EVERGREEN ELEM,False,False
3602550,ALDEN CENTRAL SCHOOL DISTRICT,False,False
5900066,,False,False
4825920,KOUNTZE ISD,False,False
3619710,MONTAUK UNION FREE SCHOOL DISTRICT,False,False
3100010,ANSELMO-MERNA PUBLIC SCHOOLS,False,False
2003570,ATTICA,False,False
4005400,BRIDGE CREEK,False,False
1700221,INTERMEDIATE SERVICE CENTER 2,False,True
0629430,PACIFIC UNION ELEMENTARY,False,False
4814820,COMMERCE ISD,False,False
3622100,GEORGETOWN-SOUTH OTSELIC CENTRAL SCHOOL DISTRICT,False,False
2012540,VALLEY FALLS,False,False
2502760,BOLTON (NON-OP),True,True
3900543,TECH CON INSTITUTE,True,True
1804980,JAY SCHOOL CORP,False,False
2502790,BOSTON,False,False
1740080,VALMEYER CUSD 3,False,False
0804050,"SCHOOL DISTRICT NO. RE-3, FORT MORGAN",False,False
3806090,ELLENDALE 40,False,False
2200139,SCHOOL FOR A NEW MILLENNIUM INC.,True,True
2314767,RSU 74/MSAD 74,False,False
2921660,NORTHEAST NODAWAY CO. R-V,False,False
3700111,MILLENNIUM CHARTER ACADEMY,False,False
0513410,VAN BUREN SCHOOL DISTRICT,False,False
1201200,MADISON,False,False
4844430,WALLER ISD,False,False
2618480,HOLT PUBLIC SCHOOLS,False,False
1001620,SMYRNA SCHOOL DISTRICT,False,False
3412870,PENNSAUKEN TOWNSHIP,False,False
1811610,UNION CO/CLG CORNER JOINT SCH DIST,False,False
0622950,LOST HILLS UNION ELEMENTARY,False,False
0637680,SPENCER VALLEY ELEMENTARY,False,False
1305040,TOOMBS COUNTY,False,False
1602730,PRAIRIE ELEMENTARY DISTRICT,False,True
2312480,STEUBEN SCHOOL DEPARTMENT,True,True
4700450,CANNON COUNTY,False,False
4400990,SMITHFIELD,False,False
3607770,CLINTON CENTRAL SCHOOL DISTRICT,False,False
3605820,BRUSHTON-MOIRA CENTRAL SCHOOL DISTRICT,False,False
2913620,HANCOCK PLACE,False,False
4602070,ABERDEEN SCHOOL DISTRICT 06-1,False,False
5008040,TINMOUTH SCHOOL DISTRICT,False,False
0900002,CONNECTICUT TECHNICAL HIGH SC,False,False
3700173,TRANSYLVANIA COMMUNITY IN-SCHOOLS,False,True
3900592,ARTS AND SCIENCE PREPARATORY ACADEMY,True,True
0902220,LITCHFIELD SCHOOL DISTRICT,False,False
4841010,SPEARMAN ISD,False,False
5900098,,False,False
3900126,PHOENIX ACADEMY COMMUNITY SCHOOL,False,False
1721870,LAKE VILLA CCSD 41,False,False
2506300,HOPEDALE,False,False
0505550,EARLE SCHOOL DISTRICT,False,False
4900061,WALDEN SCHOOL OF LIBERAL ARTS,False,False
1712000,DEKALB CUSD 428,False,False
3805670,EARL 18,False,True
3413140,PLAINFIELD,False,False
3410020,MIDDLE TOWNSHIP,False,False
5900064,,False,False
5510950,OCONTO FALLS SCHOOL DISTRICT,False,False
3417880,WHARTON BOROUGH,False,False
0903300,PLAINVILLE SCHOOL DISTRICT,False,False
3412120,OCEANPORT BOROUGH,False,False
2314785,RSU 19,False,False
5900023,,False,False
0400386,SUMMIT PUBLIC CHARTER HIGH SCHOOL,False,True
1201860,TAYLOR,False,False
2200023,SOUTHERN UNIVERSITY LAB SCHOOL,False,False
0691034,SANTA BARBARA COUNTY OFFICE OF EDUCATION,False,False
3900001,OHIO SCHOOL FOR THE DEAF,False,True
0511070,PANGBURN SCHOOL DISTRICT,False,False
5900071,,False,False
3403620,CUMBERLAND REGIONAL DISTR,False,False
4818000,ECTOR COUNTY ISD,False,False
3905066,WOOD COUNTY ESC,False,False
4200071,PENNSYLVANIA CYBER CS,False,False
1805880,LIBERTY-PERRY COM SCHOOL CORP,False,False
0400446,IMAGINE ELEMENTARY AT TEMPE  INC.,False,True
2508220,NAHANT,False,False
3904400,FRANKLIN CITY,False,False
1707010,BREESE SD 12,False,False
4703480,PUTNAM COUNTY,False,False
0623430,MAGNOLIA ELEMENTARY,False,False
0633570,ROSEMEAD ELEMENTARY,False,False
3904516,YOUNGSTOWN CITY SCHOOLS,False,False
1727360,MT VERNON TWP HSD 201,False,False
1912690,GLENWOOD COMM SCHOOL DISTRICT,False,False
5900077,,False,False
0607560,CARPINTERIA UNIFIED,False,False
3904380,COLUMBUS CITY SCHOOL DISTRICT,False,False
4502850,MARION 01,True,False
3619110,MERRICK UNION FREE SCHOOL DISTRICT,False,False
1726490,MONROE SD 70,False,False
3403030,CHESILHURST BOROUGH,False,False
3000014,CARBON,False,False
0613740,FIELDBROOK ELEMENTARY,False,True
2900027,UNIVERSITY ACADEMY,False,False
2930510,MILLER CO. R-III,False,False
2505460,GREAT BARRINGTON (NON-OP),True,True
0618240,INDIAN DIGGINGS ELEMENTARY,False,True
4200779,ACLD TILLOTSON SCHOOL,True,True
4842480,TEXARKANA ISD,False,False
5303090,GOLDENDALE SCHOOL DISTRICT,False,False
1803810,FRONTIER SCHOOL CORPORATION,False,False
2011790,SOUTH HAVEN,False,False
3105280,CODY-KILGORE PUBLIC SCHS,False,False
3500110,NEW AMERICA SCHOOL,False,False
5600015,RED TOP MEADOWS - ADMINISTRATION OFFICE,False,True
3415240,SOUTH HACKENSACK,False,False
3619170,MEXICO CENTRAL SCHOOL DISTRICT,False,False
3406330,HADDON HEIGHTS,False,False
4109120,OAKLAND SD 1,False,False
5900162,,False,False
2500041,ATLANTIS CHARTER (DISTRICT),False,True
3000046,LIBERTY,False,False
3305700,PITTSBURG SCHOOL DISTRICT,False,False
2606630,BRECKENRIDGE COMMUNITY SCHOOLS,False,False
5514820,THORP SCHOOL DISTRICT,False,False
2000037,DONIPHAN CO EDUCATION COOP,False,True
4027000,SAVANNA,False,False
4200040,MULTI-CULTURAL ACADEMY CS,False,True
0600147,TULARE COUNTY ORGANIZATION FOR VOCATIONAL EDUCATION,False,False
4400270,CUMBERLAND,False,False
3905011,BRISTOL LOCAL,False,False
4834260,PARADISE ISD,False,False
0406250,PEORIA UNIFIED SCHOOL DISTRICT,False,False
0608880,CLEAR CREEK ELEMENTARY,False,False
5500240,ALMOND-BANCROFT SCHOOL DISTRICT,False,False
5101620,GLOUCESTER CO PBLC SCHS,False,False
4800032,ACADEMY OF ACCELERATED LEARNING INC,False,True
2600172,HEART ACADEMY,True,True
4212600,JUNIATA COUNTY SD,False,False
3013395,HARLEM ELEM,False,False
3904854,MERCER COUNTY ESC,False,True
0400361,ARIZONA COMMUNITY DEVELOPMENT CORPORATION,False,False
2732520,ROYALTON PUBLIC SCHOOL DISTRICT,False,False
5101770,HALIFAX CO PBLC SCHS,False,False
0632760,RIO ELEMENTARY,False,False
0405220,MOHAWK VALLEY ELEMENTARY DISTRICT,False,False
3621240,NORTH TONAWANDA CITY SCHOOL DISTRICT,False,False
4212150,INDIANA AREA SD,False,False
2200060,ALLEN PARISH,False,False
0904440,STRATFORD SCHOOL DISTRICT,False,False
2003200,AUBURN WASHBURN,False,False
3176170,ROCK COUNTY PUBLIC SCHOOLS,False,False
2600148,KNAPP CHARTER ACADEMY,False,False
0400202,ACADEMY OF TUCSON  INC.,False,True
2510890,SOMERVILLE,False,False
3880470,GRAND FORKS SPECIAL ED UNIT,False,True
2200240,CITY OF BOGALUSA SCHOOL DISTRICT,False,False
4200818,SEVEN GENERATIONS CHARTER SCHOOL,False,True
4013740,HARDESTY,False,True
2100090,ANCHORAGE IND,False,False
0800268,ADAMS 12 NORTHGLENN,False,True
2600145,GRATTAN ACADEMY,False,True
0642350,WHEATLAND UNION HIGH,False,True
3416230,TOMS RIVER REGIONAL,False,False
3000054,MUSSELSHELL,False,False
2311100,MSAD 27,False,False
2616350,GRAND BLANC COMMUNITY SCHOOLS,False,False
5007530,SPRINGFIELD SCHOOL DISTRICT,False,False
0409510,YARNELL ELEMENTARY DISTRICT,False,False
4025950,RIPLEY,False,False
4611070,CARTHAGE SCHOOL DISTRICT 48-2,True,True
3400080,FREEDOM ACADEMY CHARTER SCHOOL,False,True
4651790,NORTHWEST SCHOOL DISTRICT 52-3,True,True
2909120,CLARKTON C-4,False,False
2929810,SUMMERSVILLE R-II,False,False
0400075,YOUNG SCHOLARS ACADEMY CHARTER SCHOOL CORP.,False,False
4100036,UMATILLA-MORROW ESD,False,False
1603330,WEISER DISTRICT,False,False
4200035,CHESTER COMMUNITY CS,False,False
3905015,MATHEWS LOCAL,False,False
3900594,ACADEMY OF ARTS AND SCIENCES,False,True
1713970,ELMHURST SD 205,False,False
4800004,POR VIDA ACADEMY,False,True
0691006,EL DORADO COUNTY OFFICE OF EDUCATION,False,False
2505550,GROVELAND (NON-OP),True,True
4822650,HART ISD,False,False
1709210,LOCKPORT SD 91,False,False
0903536,REGIONAL SCHOOL DISTRICT 14,False,False
5900174,,False,False
2307980,MARSHFIELD SCHOOL DEPARTMENT,False,True
3003420,BELT ELEM,False,False
5503750,DOVER #1 SCHOOL DISTRICT,False,False
4500900,ANDERSON 05,False,False
4666930,SPEARFISH SCHOOL DISTRICT 40-2,False,False
3100154,NORTHEAST NE JUVENILE SERVICES,False,True
2605430,BERRIEN SPRINGS PUBLIC SCHOOLS,False,False
4215960,MOSHANNON VALLEY SD,False,False
2000022,ST. HOSP. TRAINING CENTER PARSONS,False,True
2101530,DAYTON INDEPENDENT,False,False
4013500,GROVE,False,False
2618720,HOWELL PUBLIC SCHOOLS,False,False
2003510,ASHLAND,False,False
0200670,PRIBILOF SCHOOL DISTRICT,False,False
4900068,NORTH DAVIS PREPARATORY ACADEMY,False,False
2000029,ROCK HILLS,False,False
2630390,SAGINAW CITY SCHOOL DISTRICT,False,False
3900338,SUMMIT ACADEMY MIDDLE SCHOOL - LORAIN,False,True
0400780,IMAGINE ELEMENTARY AT AVONDALE  LLC,False,True
2614550,FLUSHING COMMUNITY SCHOOLS,False,False
1100003,BOOKER T. WASHINGTON PCS,True,True
1806240,MADISON-GRANT UNITED SCH CORP,False,False
2713860,HENNING PUBLIC SCHOOL DISTRICT,False,False
2007680,INGALLS,False,False
1300007,NORTH GEORGIA RESA,False,False
1717310,GRANT CCSD 110,False,False
2607710,CAMDEN-FRONTIER SCHOOLS,False,False
2618810,HUDSON AREA SCHOOLS,False,False
5513680,SHEBOYGAN FALLS SCHOOL DISTRICT,False,False
2307250,LAMOINE SCHOOL DEPARTMENT,True,True
4224360,UPPER DAUPHIN AREA SD,False,False
4821060,GONZALES ISD,False,False
1727960,NEW ATHENS CUSD 60,False,False
0102480,MORGAN COUNTY,False,False
3910015,PAINESVILLE CITY LOCAL,False,False
1305390,WALTON COUNTY,False,False
2004380,CALDWELL,False,False
0100510,BUTLER COUNTY,False,False
2920280,MARION CO. R-II,False,False
0624600,MERCED CITY ELEMENTARY,False,False
5900040,,False,False
2700024,WARREN-ALVARADO-OSLO SCHOOL DIST.,False,False
5103900,WASHINGTON CO PBLC SCHS,False,False
1727450,MULBERRY GROVE CUSD 1,False,False
2800750,CLEVELAND SCHOOL DIST,False,False
2627180,OWENDALE-GAGETOWN AREA SCHOOLS,False,False
2613140,ELM RIVER TOWNSHIP SCHOOL DISTRICT,False,True
4823140,HIGGINS ISD,False,False
1921600,ODEBOLT-ARTHUR COMM SCHOOL DISTRICT,False,False
5100270,ARLINGTON CO PBLC SCHS,False,False
2511550,TEMPLETON (NON-OP),True,True
1706510,COOK COUNTY SD 130,False,False
1700252,MORAINE AREA CAREER SYSTEM,False,True
0600039,DELHI UNIFIED,False,False
3021330,POTOMAC ELEM,False,False
3407500,HOPEWELL TOWNSHIP,False,False
2700301,WAYNEWOOD SCHOOL OF HOPE,True,True
4401170,WESTERLY,False,False
4223700,TRI-VALLEY SD,False,False
4800247,RICHARD MILBURN ACADEMY (ECTOR COUNTY),True,False
0804560,"HAXTUN SCHOOL DISTRICT, NO. RE-2J",False,False
0100029,THREE SPRINGS NEW DIRECTION,False,True
4608230,BRIDGEWATER SCHOOL DISTRICT 43-6,True,True
3408430,LEBANON BOROUGH,False,False
3173560,MC PHERSON COUNTY SCHOOLS,False,False
2921060,MISSOURI CITY 56,False,True
4212030,HOPEWELL AREA SD,False,False
4200810,PAN AMERICAN ACADEMY CS,False,True
0502790,BAUXITE SCHOOL DISTRICT,False,False
1741910,WESTMER CUSD 203,True,True
5100102,REGIONAL LEARNING ACADEMY/WISE CO,False,True
5900031,,False,False
3400009,SOMERSET HILLS REGIONAL,False,False
3700156,BOLD KIDS AFTER SCHOOL PROG,False,True
4207830,DUBOIS AREA SD,False,False
1809690,MERRILLVILLE COMMUNITY SCHOOL,False,False
3904488,TALLMADGE CITY,False,False
0400154,SHONTO GOVERNING BOARD OF EDUCATION  INC.,False,True
3000654,OPHIR K-12,False,False
3025500,SWAN RIVER ELEM,False,False
3414760,SEA ISLE CITY,True,False
1740680,NORTH WAMAC SD 186,False,True
3174370,NIOBRARA PUBLIC SCHOOLS,False,False
4704500,WHITE COUNTY,False,False
4801397,HARMONY SCIENCE ACADEMY - BROWNSVILLE,True,True
3901335,CESAR CHAVEZ COLLEGE PREPARATORY SCHOOL,False,True
2909930,BLAIR OAKS R-II,False,False
4200801,SCI-FOREST,True,True
3480240,MONMOUTH-OCEAN EDUCATIONA,False,False
2600090,NEW BRANCHES SCHOOL,False,True
1706120,BETHALTO CUSD 8,False,False
0509240,MALVERN SCHOOL DISTRICT,False,False
3412090,OCEAN TOWNSHIP,False,False
3904647,RIDGEWOOD LOCAL,False,False
0806390,"SANFORD, SCHOOL DISTRICT NO. 6, IN THE COUNTY OF CONEJOS AND",False,False
0511010,OZARK SCHOOL DISTRICT,False,False
